Country,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.333,23.0,0.087,4.5,0.556,0.8,1.75,0.286,5.0,0.9,3.333,1.3,2.0,0.718,0.321,2.278,0.902,1.486,0.527,2.31,0.791,1.472,0.449,0.857,1.8,0.574,1.71,1.623,1.628,1.007,0.447,1.698,1.346,0.479,0.884,2.885,0.812,0.979,1.1,1.253,0.617,0.975,1.017,1.627,0.578,2.378,0.739,1.333,0.242,2.048,1.209,1.391,0.719,1.641,0.551,0.816,1.017,0.615,1.917,1.116,0.766,1.364,1.907,1.935,0.0,0.0,1.216,2.585,0.0,0.0,0.716,0.0,0.0,0.812,1.309,1.264,1.058,0.945,0.584,1.886,0.0,0.0,0.812,0.92,0.902,1.303,1.14
Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,9.0,0.333,1.0,0.0,0.0,0.571,2.0,1.125,2.444,1.318,0.414,0.333,4.0,1.0,0.875,0.5,0.714,1.0,0.4,3.0,1.833,0.727,1.125,1.0,1.333,1.333,0.5,1.375,1.364,0.467,2.429,0.941,0.438,1.714,0.667,1.375,0.909,1.2,1.25,1.6,1.25,0.833,1.8,1.044,0.532,0.56,2.0,0.821,1.217,0.536,1.467,0.955,1.095,2.13,1.163,0.439,2.04,1.294,1.212,0.65,0.596,0.71,3.273,0.861,1.984,1.195,0.864,1.126,0.517,0.797,1.22,1.708,1.008,1.081,0.94,1.325,0.629,1.114,0.897
"Korea, South",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,3.0,0.0,0.0,3.0,1.333,0.25,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.37,2.29,0.738,1.367,0.623,1.972,1.778,1.131,1.424,0.721,1.022,1.421,0.511,1.074,1.081,0.887,0.609,0.601,0.213,6.914,0.471,0.965,0.973,0.71,0.974,1.135,1.107,1.634,0.572,1.69,1.102,0.0,0.0,1.316,1.04,0.875,1.604,0.719,0.743,1.603,0.808,0.881,0.966,1.093,0.862,0.58,1.0,1.128,0.736,0.692,1.111,1.067,0.781,1.08,1.0,0.815,1.0,0.818,0.444,1.625,0.692,1.222,1.273,0.714,1.0,1.0,1.4,0.643,0.444,2.25,0.667,2.167,0.615,0.375,0.667,2.0,3.0,1.5,1.889,1.029,0.771,0.963,1.115,0.931,0.704,0.684,1.154,0.867,2.462,0.375,1.667,1.15,1.087,0.64,1.188,2.105,1.975,0.734,0.672,0.692,1.296,1.086,1.289,0.796,1.0,1.308,1.118,0.667,1.0,1.316,0.9
Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.333,0.6,0.0,0.0,0.722,0.0,0.0,9.0,1.111,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.968,1.7,0.725,0.162,4.333,1.5,0.872,0.824,1.143,0.531,0.588,0.9,0.778,0.0,0.0,1.647,0.143,0.25,0.0,0.0,0.0,0.0,8.0,1.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,21.0,0.333,0.857,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.5,1.133,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,2.667,0.0,0.0,0.333,1.375,0.636,1.714,0.5,1.833,1.545,0.706,0.083,2.0,2.0,3.25,1.308,0.588,2.0,0.55,2.091,1.217,0.893,3.0,0.827,1.242,1.416,0.716,1.436,0.491,1.509,1.94,0.497,0.825,0.833,0.909,2.38,1.126,0.694,1.763,0.488,1.062,1.976,0.899,1.424,1.293,0.658,1.164,0.714,1.974,0.947,1.243,0.686,1.504,0.81,1.783,0.922,0.573,2.306,0.647,2.566,0.562,1.657,0.758,1.261,0.935,1.064,1.113,0.802,1.276,0.749,1.295,0.917,0.942,0.931,0.794,0.914,1.138,1.221,1.269,0.94,0.844,0.845,1.234,0.8,0.792,1.286,0.674,1.472,0.923,0.952,1.084
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,0.0,0.0,13.0,0.077,0.0,0.0,0.0,0.0,0.385,1.3,0.308,1.25,2.8,1.0,0.214,23.0,0.174,3.5,0.238,1.8,2.278,0.927,1.105,0.262,1.727,0.895,1.353,0.739,2.824,0.292,1.571,1.0,0.864,1.789,0.0,0.0,0.765,1.0,1.615,0.81,0.588,1.3,2.0,1.346,0.371,2.154,0.857,0.458,2.273,2.84,0.197,1.5,0.333,5.429,0.763,0.207,3.5,3.714,0.346,1.0,1.593,0.86,0.405,2.533,0.789,1.167,1.486,1.423,0.919,0.882,0.433,2.654,0.406,0.929,1.077,1.321,1.027,0.868,0.758,0.92,1.652
Laos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.0,0.0,0.0,1.286,0.444,1.0,3.75,1.467,0.682,1.667,0.52,1.154,2.733,0.415,1.412,0.958,1.565,0.694,1.68,0.69,0.759,2.182,0.25,2.917,0.457,1.5,0.375,0.667,4.833,0.414,1.917,0.783,1.167,0.19,0.5,4.5,1.0,0.778,4.286,0.5,0.8,0.75,1.444,1.308,0.353,3.333,0.4,0.75,3.0,0.722,0.692,1.333,0.083,8.0,2.125,0.0,0.0,2.25,2.111,0.105,4.5,0.778,0.571,0.25,11.0,0.727,3.375,0.407,0.091,3.0,1.333,2.25,0.556,3.2,0.062,2.0,2.0,1.0,1.0,0.75,0.333,1.0,0.0,0.0,1.6,0.375,1.0,0.333,2.0,0.0,0.0,3.0
Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.222,0.0,0.0,1.0,1.062,0.0,0.0,1.3,1.846,0.25,4.0,2.542,0.311,2.684,0.294,2.333,0.657,0.913,1.238,0.308,3.0,0.375,1.667,0.933,0.857,0.583,2.0,0.5,4.0,0.214,4.5,0.37,1.1,0.182,4.5,1.889,0.294,1.0,0.8,0.25,4.0,0.0,0.0,1.2,1.333,1.0,0.375,1.0,2.333,0.571,1.0,1.0,1.0,1.0,0.75,0.333,9.0,3.778,0.353,1.083,2.769,0.389,0.786,0.727,1.0,0.625,2.2,0.818,2.222,1.15,0.304,9.0,0.984,0.177,1.545,0.294,4.2,1.0,0.333,0.571,4.75,1.526,0.448,0.692,1.556,3.571,0.12,1.333,1.375,1.727,0.947,1.111
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.333,0.0,0.0,0.0,0.0,1.833,0.182,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25,0.0,0.0,0.0,0.188,1.333,0.0,0.0,0.0,0.0,0.0,0.182,2.0,2.0,0.5,2.0,1.375,0.909,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.75,1.0,1.333,1.25,0.4,4.5,0.667,1.667,0.0,0.0,0.0,0.0,1.333,1.75,1.143,1.0,1.875,0.333,1.0,2.6,0.846,1.273,0.786,1.182,1.077
Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,1.444,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,2.0,0.5,3.0,0.0,0.0,0.0,11.0,0.273,2.167,0.923,2.167,0.462,1.167,1.0,0.929,2.308,0.567,0.0,0.0,0.355,0.704
Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,2.0,1.25,1.6,0.25,4.5,1.444,2.615,1.765,0.6,0.833,2.167,0.385,2.36,0.61,1.833,0.47,1.484,0.957,1.545,0.691,1.596,0.533,0.8,1.156,0.865,1.344,1.023,0.614,1.0,0.333,0.889,2.625,1.762,0.568,4.286,0.656,0.475,0.857,0.833,1.4,0.429,1.333,0.75,0.917,-9.545,-0.295,0.323,1.4,0.5,0.571,2.25,0.444,1.25,1.0,0.6,2.667,4.375,0.171,1.0,2.333,0.429,2.0,0.917,0.636,0.857,2.5,1.0,1.067,0.688,1.091,0.583,1.714,0.333,2.0,1.125,0.667,1.333,0.625,0.6,1.333,0.5,1.5,2.333,1.571,0.818,0.667,1.167,0.857
Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.25,1.133,0.471,2.25,3.5,1.0,2.095,1.129,1.248,0.688,0.602,2.909,1.045,0.513,1.267,1.487,0.527,0.319,5.0,0.742,1.191,0.744,0.936,0.641,0.52,3.256,0.504,1.266,1.333,0.435,0.234,1.0,1.364,4.4,1.076,0.507,1.583,0.228,0.615,7.5,0.6,0.306,2.727,0.533,0.75,0.5,2.0,2.333,0.536,1.2,0.556,1.2,0.333,3.0,0.917,0.727,1.5,0.5,1.5,0.222,3.0,1.667,1.1,0.727,0.875,2.143,0.133,5.5,1.182,0.692,0.111,9.0,0.222,0.5,2.0,3.0,1.167,0.571,1.0,0.5,0.5,1.0,4.0,0.75,1.667,0.6,1.333,0.25,6.0,0.5
MS Zaandam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.4,2.0,0.75,0.0,0.0,0.308,3.5,0.0,0.0,5.5,0.0,0.0,5.0,0.6,0.833,0.0,0.0,0.0,0.444,0.0,0.0,1.0,0.5,6.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.75,4.667,0.0,0.0,3.5,5.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.692,0.444,5.625,0.467,0.857,0.222,11.25,0.756,1.265,0.93,0.975,0.385,2.933,0.591,1.692,0.955,1.429,0.217,4.231,0.345,3.316,0.778,0.367,2.833,0.51,1.615,1.048,0.545
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.686,0.086,0.833,10.4,0.423,0.5,2.182,0.667,0.0,0.0,0.172,2.4,0.0
Malaysia,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.303,0.6,3.0,0.667,1.667,0.0,0.0,0.854,4.634,0.726,0.775,1.093,0.94,1.182,1.177,0.804,1.724,0.5,1.623,1.366,0.553,1.223,0.943,1.04,0.897,1.014,1.465,1.043,0.691,1.193,0.732,1.298,0.918,0.699,1.083,1.559,0.832,0.876,1.269,0.5,1.294,0.627,0.783,1.556,0.429,1.583,0.877,1.42,1.239,0.58,0.745,1.053,0.775,3.032,0.606,1.211,1.522,1.162,0.451,0.545,1.5,0.867,1.744,0.794,1.241,1.045,0.229,2.312,1.081,0.9,0.472,1.294,2.136,0.787,0.838,1.613,1.56,0.615,1.25,2.867,1.087,0.08,0.667,10.3,0.291,1.9,0.667,0.526,4.65,2.978,0.069,1.947,0.514,0.368,1.0,0.286
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.333,2.429,1.0,0.824,0.214,7.333,0.955,2.286,0.771,0.324,2.0,1.167,6.786,0.121,1.217,0.286,1.75,2.286,1.375,0.705,3.097,0.479,0.978,1.378,0.113,7.286,0.529,1.815,0.959,0.34,0.75,3.083,1.162,0.698,1.933,0.672,1.487,0.414,1.792,0.442,2.947,1.393,1.038,1.247,0.554,0.214,0.75,2.444,0.5,1.636,0.111,6.5,2.0,0.769
Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.0,0.0,0.0,0.429,1.0,1.667,0.6,0.667,2.0,0.5,4.5,0.333,5.0,0.867,0.0,0.0,1.0,1.167,0.19,5.75,0.0,0.0,0.178,2.75,0.545,2.917,0.457,1.0,2.812,0.422,1.0,0.842,3.625,0.138,2.25,2.0,0.528,0.895,1.882,0.594,1.0,0.947,1.333,0.5,0.667,2.25,1.556,0.75,1.286,1.074,0.862,0.56,1.929,1.111,0.533,1.375,2.091,0.326,1.933,0.621,2.167,2.0,0.41,0.75,0.625,3.333,0.72,0.972,2.143,0.32,1.583,0.263,1.4,2.786,2.077
Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,3.0,0.889,0.0,0.0,0.733,0.818,1.889,1.0,0.176,6.333,0.263,1.0,2.0,0.2,2.5,2.6,1.462,0.421,0.75,1.833,1.273,1.0,3.714,0.115,6.333,0.342,1.538,0.4,0.75,1.5,0.667,2.167,0.769,0.4,0.25,4.0,3.0,0.083,1.0,2.0,0.5,0.0,0.0,4.0,0.625,0.4,1.0,0.5,9.0,0.333,0.667,1.0,1.0,1.5,0.333,6.0,1.167,0.429,0.667,7.0,0.714,1.4,0.5,0.714,2.2,1.364,1.0,0.067,9.0,0.111,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.667,1.0,0.5,2.0,1.5
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.833,1.8,1.222,2.0,0.864,2.632,0.2,3.2,0.844,1.0,0.37,2.5,0.24,4.0,2.25,1.426,0.779,0.783,1.234,1.379,0.963,0.506,2.538,0.646,1.594,0.539,1.055,2.086
