Country,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Rwanda,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06314,0.086,0.12371,0.16686,0.21443,0.26814,0.31171,0.35186,0.37843,0.4,0.42329,0.43957,0.45529,0.45743,0.45229,0.44729,0.43143,0.417,0.39857,0.38914,0.383,0.38143,0.38571,0.39171,0.4,0.40814,0.41571,0.41957,0.42257,0.423,0.42757,0.43471,0.44614,0.45857,0.47529,0.49286,0.51414,0.53543,0.55086,0.56557,0.57429,0.58514,0.58843,0.59429,0.59843,0.603,0.60729,0.60871,0.60843,0.60429,0.602,0.59843,0.59743,0.59471,0.59286,0.58929,0.58429,0.57943,0.57343,0.56843,-1.0,-1.0,-1.0
Saint Kitts and Nevis,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12371,0.15229,0.19043,0.24757,0.30471,0.36186,0.39986,0.476,0.53314,0.57129,0.619,0.67614,0.73329,0.75229,0.77129,0.79029,0.79971,0.79971,0.79971,0.79971,0.79971,0.80929,0.81886,0.82843,0.838,0.84757,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,-1.0,-1.0,-1.0
Saint Lucia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11229,0.07571,0.07,0.06429,0.06343,0.06257,0.06171,0.06086,0.06029,0.05971,0.08771,0.11571,0.21029,0.30486,0.4,0.49514,0.56171,0.62829,0.64743,0.66657,0.70471,0.74286,0.781,0.81914,0.83814,0.85714,0.85714,0.84029,0.82343,0.80657,0.78971,0.76586,0.742,0.735,0.728,0.73686,0.74571,0.76157,0.77743,0.79329,0.80914,0.81714,0.82514,0.83314,0.84114,0.84914,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.84957,0.842,0.83443,0.82686,0.81929,0.81171,-1.0,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69043,0.568,0.44557,0.32314,0.19814,0.14457,0.10886,0.10029,0.09171,0.08314,0.07714,0.07114,0.07114,0.07114,0.07114,0.07114,0.07114,0.07114,0.08314,0.10429,0.12543,0.16457,0.20371,0.24286,0.29514,0.33829,0.37671,0.39714,0.41757,0.438,0.43329,0.43271,0.43686,0.441,0.44514,0.44929,0.45343,0.45343,0.45343,0.47871,0.504,0.52929,0.57143,0.61357,0.65571,0.67257,0.68943,0.69971,0.69314,0.68657,0.68,0.67343,0.66686,0.66686,0.66686,0.63571,0.60143,0.57271,0.544,0.51529,0.48657,0.489,0.49457,0.49457,0.49457,0.49686,0.49914,0.549,-1.0,-1.0,-1.0
San Marino,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03,0.02829,0.02629,0.024,0.02214,0.02,0.01871,0.01729,0.01786,0.01871,0.02386,0.029,0.03414,0.04386,0.05229,0.06329,0.074,0.085,0.09757,0.10571,0.11443,0.12029,0.12271,0.12514,0.126,0.126,0.12529,0.123,0.12043,0.118,0.11529,0.11371,0.112,0.11171,0.111,0.11,0.10929,0.10743,0.10586,0.10429,0.10386,0.10557,0.10786,0.11129,0.11543,0.12,0.12471,0.128,0.13214,0.13786,0.145,0.15257,0.15986,0.173,0.18443,0.19614,0.20929,0.22386,0.23814,0.24643,0.25671,0.26671,0.27629,0.28786,0.30114,0.314,0.32586,0.337,0.349,0.36286,0.379,0.39786,0.416,0.43343,0.452,0.46614,0.47886,0.49271,0.50657,0.52,0.53786,0.55529,-1.0,-1.0,-1.0
Sao Tome and Principe,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24429,0.17614,0.13857,0.10586,0.07286,0.03986,0.01771,0.01714,0.01657,0.01614,0.01586,0.01557,0.01529,0.015,0.01457,0.01429,0.01414,0.014,0.01386,0.01371,0.01371,0.01329,0.033,0.05257,0.07143,0.09014,0.10814,0.12643,0.12443,0.12257,0.12143,0.12043,0.11957,0.11886,0.11786,0.11686,0.118,-1.0,-1.0,-1.0
Saudi Arabia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017,0.01514,0.017,0.01843,0.02029,0.02471,0.02671,0.02571,0.026,0.02743,0.02886,0.02757,0.02757,0.03086,0.03686,0.04743,0.06457,0.08486,0.105,0.12529,0.143,0.15814,0.16771,0.17357,0.178,0.17729,0.17386,0.168,0.15986,0.15286,0.14657,0.14186,0.13729,0.13586,0.13386,0.13043,0.12786,0.126,0.12471,0.12114,0.11929,0.11829,0.11743,0.117,0.117,0.11743,0.11914,0.121,0.12357,0.126,0.132,0.14243,0.15429,0.16986,0.187,0.20657,0.22529,0.24571,0.26886,0.29014,0.31471,0.33786,0.36057,0.38143,0.40086,0.41929,0.43486,0.45214,0.469,0.48314,0.49486,0.50857,0.52229,0.53714,0.55271,0.56786,0.58514,0.60043,0.61314,0.62286,0.629,0.63357,0.63271,0.62929,0.62486,0.61843,-1.0,-1.0,-1.0
Senegal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17143,0.14171,0.11786,0.09314,0.06671,0.06171,0.055,0.06414,0.063,0.061,0.065,0.06871,0.07343,0.07143,0.08043,0.09857,0.10914,0.12886,0.15043,0.17757,0.20343,0.22329,0.25214,0.27757,0.307,0.33286,0.35757,0.38443,0.40986,0.439,0.46314,0.48443,0.50057,0.50943,0.514,0.51286,0.511,0.51257,0.51,0.509,0.503,0.48557,0.46429,0.43557,0.40686,0.37657,0.35086,0.33329,0.31871,0.30557,0.29543,0.29071,0.29029,0.28829,0.29243,0.30157,0.31286,0.32043,0.324,0.328,0.32714,0.32586,0.32457,0.32614,0.328,0.33529,0.34414,0.35157,0.36014,0.36871,0.38071,0.38857,0.39586,0.40414,0.41029,0.41786,0.42229,0.42514,0.42657,0.42686,0.42986,0.43286,0.43729,0.44443,0.45829,0.47271,0.48714,0.501,-1.0,-1.0,-1.0
Serbia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00786,0.00629,0.01171,0.01586,0.01486,0.014,0.01329,0.01271,0.00557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01343,0.02857,0.04557,0.06429,0.08457,0.105,0.11257,0.11829,0.12243,0.12471,0.12529,0.126,0.12614,0.12657,0.12671,0.12743,0.13,0.13243,0.13671,0.14414,0.15414,0.16771,0.18314,0.19843,0.21914,0.24057,0.26229,0.28329,0.30329,0.32543,0.34271,0.35671,0.369,0.37957,0.391,0.40186,0.41186,0.42271,0.433,0.44329,0.45257,0.46214,0.47086,0.47871,0.487,0.49386,0.49871,0.50229,0.50543,0.50743,0.55814,0.61129,0.66129,0.71086,-1.0,-1.0,-1.0
Seychelles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40286,0.41571,0.42857,0.44143,0.45429,0.46714,0.46714,0.46714,0.46714,0.46714,0.46714,0.46714,0.49314,0.51914,0.54514,0.57114,0.59714,0.64914,0.67514,0.70114,0.72714,0.75314,0.77914,0.77914,0.77914,0.79214,0.80514,0.81814,0.83114,0.84414,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,-1.0,-1.0,-1.0
Sierra Leone,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10829,0.10371,0.102,0.10443,0.09857,0.10529,0.10986,0.11371,0.12329,0.13657,0.151,0.16114,0.17257,0.18329,0.18671,0.18814,0.18771,0.18386,0.18629,0.19029,0.19286,0.19443,0.20386,0.21414,0.223,0.24043,0.25943,0.281,0.29657,0.30457,0.31686,0.32171,0.326,0.33529,0.34643,0.36729,0.38557,0.40771,0.43,0.44357,0.45371,0.47329,0.48857,0.49971,0.51029,0.51971,-1.0,-1.0,-1.0
Singapore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15686,0.18543,0.21343,0.23071,0.239,0.25986,0.28143,0.30786,0.33571,0.373,0.40371,0.429,0.46643,0.49957,0.53271,0.55171,0.56686,0.58686,0.59286,0.59886,0.59886,0.58371,0.56743,0.53857,0.51157,0.47986,0.46157,0.45286,0.44143,0.43786,0.43,0.42457,0.40886,0.38386,0.36171,0.337,0.31686,0.29786,0.277,0.265,0.25414,0.24414,0.23357,0.22371,0.21914,0.21614,0.21686,0.21586,0.21643,0.21729,0.21714,0.215,0.21371,0.21514,0.21457,0.21286,0.21043,0.20843,0.20429,0.19657,0.18771,0.17843,0.16714,0.15429,0.14029,0.12829,0.11571,0.10371,0.09429,0.08614,0.07986,0.07443,0.07129,0.069,0.06714,0.06614,0.06586,0.06514,0.065,0.06514,0.06557,0.06586,0.06643,0.06757,0.07,0.07357,0.07914,0.08729,0.098,0.11343,0.13271,0.15671,0.18357,0.21186,0.23914,0.26343,0.28529,0.30471,0.32214,0.33843,0.35614,0.375,0.393,0.41,0.42757,0.44657,0.46543,0.484,0.50243,0.51986,0.53386,0.54343,0.55029,0.55486,0.55757,0.55971,0.56314,-1.0,-1.0,-1.0
Slovakia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01814,0.01357,0.01171,0.00829,0.008,0.00871,0.01086,0.013,0.013,0.014,0.01614,0.01771,0.01929,0.02086,0.02243,0.02471,0.04143,0.05743,0.07771,0.09757,0.11686,0.14043,0.14871,0.16,0.16571,0.17386,0.181,0.19029,0.20229,0.21257,0.22357,0.23471,0.25343,0.26971,0.28643,0.30729,0.32843,0.34971,0.37443,0.397,0.41986,0.447,0.47443,0.50171,0.52129,0.541,0.56443,0.58314,0.602,0.61986,0.637,0.65443,0.66514,0.67514,0.68443,0.69371,0.70414,0.714,0.72371,0.731,0.73771,0.74343,0.74757,0.75186,0.75657,0.76014,0.76371,0.76743,0.77057,0.77229,0.77286,0.77429,0.77586,0.77786,-1.0,-1.0,-1.0
Slovenia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01257,0.01171,0.02057,0.02914,0.03871,0.04814,0.06071,0.07271,0.07729,0.08286,0.08814,0.09471,0.09814,0.10229,0.10443,0.107,0.10971,0.11086,0.11371,0.11643,0.11929,0.12143,0.12357,0.12657,0.128,0.13,0.13186,0.13343,0.13429,0.13543,0.13671,0.13729,0.13843,0.13971,0.141,0.142,0.143,0.14414,0.14529,0.14643,0.14771,0.14857,0.14957,0.15071,0.15186,0.15314,0.15457,0.15614,0.261,0.36586,0.47029,0.57443,0.67829,0.78214,0.78243,0.783,0.78343,0.78443,0.78557,0.78671,0.78786,0.78871,0.78957,0.78971,0.78943,0.78929,0.789,0.78814,0.78714,0.78629,0.78571,-1.0,-1.0,-1.0
Somalia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13886,0.12814,0.11143,0.10286,0.08929,0.07571,0.06671,0.05357,0.04643,0.03814,0.03486,0.03043,0.02114,0.019,0.01671,0.01514,0.01357,0.01457,0.01586,0.01629,0.01714,0.01814,0.02129,0.02271,0.02671,0.03114,0.03514,0.04086,0.04729,0.05529,0.06214,0.071,0.08,0.087,0.09143,0.09443,0.09557,0.09457,0.09329,0.09257,0.09214,0.09157,0.09214,0.09386,0.096,0.09929,0.102,0.105,0.10729,0.11014,0.11414,0.11771,0.12371,0.12971,0.13586,0.14114,0.14543,0.14829,0.151,0.15386,0.15657,0.15829,0.15986,0.16343,0.16529,-1.0,-1.0,-1.0
South Africa,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01843,0.01929,0.02257,0.02371,0.029,0.03414,0.039,0.04371,0.04629,0.04871,0.04671,0.06743,0.08814,0.10714,0.12514,0.14214,0.15857,0.17886,0.19629,0.21186,0.227,0.24843,0.26843,0.26029,0.26729,0.27457,0.282,0.28257,0.283,0.30086,0.30286,0.30543,0.31429,0.32543,0.33529,0.33029,0.32686,0.33214,0.32971,0.32286,0.32957,0.33486,0.34143,0.33857,0.34,0.35314,0.357,0.36186,0.368,0.37657,0.38657,0.39386,0.39643,0.40371,0.40671,0.41357,0.41957,0.42357,0.43086,0.434,0.44014,0.44414,0.44543,0.44229,0.44114,0.44129,0.44214,0.44386,0.44586,0.44614,0.44643,0.44957,-1.0,-1.0,-1.0
South Sudan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01171,0.01171,0.01171,0.01186,0.01243,0.013,0.01286,0.01157,0.01071,0.01,0.00929,0.00829,0.00729,0.007,0.00629,0.00586,0.00543,0.00529,0.00514,0.00514,0.00514,0.00514,0.00514,0.00514,0.005,0.00543,0.00586,-1.0,-1.0,-1.0
Spain,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85714,0.85714,0.85714,0.85714,0.76186,0.641,0.51714,0.38314,0.24657,0.10714,0.062,0.04171,0.024,0.01629,0.01071,0.01586,0.01986,0.02243,0.02386,0.03414,0.04486,0.04157,0.04671,0.05186,0.05671,0.05786,0.05757,0.06114,0.06071,0.06329,0.06857,0.06643,0.06886,0.07543,0.08157,0.08986,0.101,0.11686,0.13057,0.14386,0.15771,0.17157,0.18414,0.19657,0.21057,0.22414,0.23643,0.24857,0.26057,0.27214,0.28271,0.29386,0.30486,0.31443,0.32286,0.33029,0.33443,0.33671,0.33786,0.33957,0.34029,0.34143,0.34529,0.35457,0.36543,0.37557,0.38671,0.39743,0.41071,0.42071,0.42871,0.43829,0.44757,0.45757,0.46486,0.47157,0.48,0.48671,0.49414,0.50129,0.507,0.51229,0.51743,0.52271,0.527,0.531,0.53557,0.54129,0.54586,0.549,0.55129,0.552,0.55257,0.551,0.54971,0.54814,0.54686,0.54571,0.54443,0.54314,0.54157,0.54043,0.53914,0.53829,0.53757,0.53686,0.53614,0.53543,0.53471,0.534,-1.0,-1.0,-1.0
